BRANCH,YEAR,MONTH,CIRCULATION,COMPUTER_SESSIONS,VISITORS
Thurgood Marshall,2022,4,779.0,1116.0,3280.0
Thurgood Marshall,2022,5,666.0,1006.0,3326.0
Thurgood Marshall,2022,6,731.0,1009.0,3379.0
Thurgood Marshall,2022,7,893.0,1085.0,3684.0
Thurgood Marshall,2022,8,921.0,1146.0,3675.0
Thurgood Marshall,2022,9,900.0,1105.0,3628.0
Thurgood Marshall,2022,10,735.0,1212.0,3621.0
Thurgood Marshall,2022,11,570.0,907.0,3095.0
Thurgood Marshall,2022,12,619.0,896.0,3206.0
Thurgood Marshall,2023,1,569.0,936.0,3169.0
Thurgood Marshall,2023,2,768.0,1024.0,5731.0
Thurgood Marshall,2023,3,681.0,1185.0,6439.0
Thurgood Marshall,2023,4,650.0,1179.0,5623.0
Toman,2011,1,9018.0,4252.0,15586.0
Toman,2011,2,8186.0,3261.0,6235.0
Toman,2011,3,11518.0,4362.0,9647.0
Toman,2011,4,12127.0,4635.0,10447.0
Toman,2011,5,9735.0,4221.0,8990.0
Toman,2011,6,12723.0,5100.0,12434.0
Toman,2011,7,12150.0,5522.0,13184.0
Toman,2011,8,12045.0,5467.0,12099.0
Toman,2011,9,12374.0,4865.0,11313.0
Toman,2011,10,13302.0,5402.0,13190.0
Toman,2011,11,11558.0,4667.0,8899.0
Toman,2011,12,10455.0,4519.0,8245.0
Toman,2012,1,10858.0,3752.0,8155.0
Toman,2012,2,10394.0,3666.0,8166.0
Toman,2012,3,10927.0,3843.0,8972.0
Toman,2012,4,11037.0,3857.0,8871.0
Toman,2012,5,9088.0,3367.0,7635.0
Toman,2012,6,10428.0,3854.0,8635.0
Toman,2012,7,11124.0,4380.0,10129.0
Toman,2012,8,8940.0,4778.0,9493.0
Toman,2012,9,10525.0,4767.0,11444.0
Toman,2012,10,11067.0,5108.0,8809.0
Toman,2012,11,10258.0,4172.0,8199.0
Toman,2012,12,9316.0,3932.0,6267.0
Toman,2013,1,10498.0,3965.0,6975.0
Toman,2013,2,8703.0,3288.0,6272.0
Toman,2013,3,9515.0,3689.0,6989.0
Toman,2013,4,8198.0,3465.0,8741.0
Toman,2013,5,7702.0,3138.0,7103.0
Toman,2013,6,8416.0,3499.0,8105.0
Toman,2013,7,9675.0,4070.0,11178.0
Toman,2013,8,7913.0,4330.0,8183.0
Toman,2013,9,8248.0,4085.0,8275.0
Toman,2013,10,9394.0,4211.0,9069.0
Toman,2013,11,9484.0,4042.0,7683.0
Toman,2013,12,7351.0,3433.0,6253.0
Toman,2014,1,7251.0,3425.0,4046.0
Toman,2014,2,6599.0,3083.0,4091.0
Toman,2014,3,7482.0,3596.0,6056.0
Toman,2014,4,7939.0,3828.0,6168.0
Toman,2014,5,6321.0,3155.0,4903.0
Toman,2014,6,7446.0,3505.0,6448.0
Toman,2014,7,8572.0,4348.0,8031.0
Toman,2014,8,7132.0,4161.0,6264.0
Toman,2014,9,6702.0,3771.0,6255.0
Toman,2014,10,7710.0,4307.0,10247.0
Toman,2014,11,7172.0,3524.0,6187.0
Toman,2014,12,6273.0,3761.0,6087.0
Toman,2015,1,7055.0,3702.0,6250.0
Toman,2015,2,5400.0,2836.0,7031.0
Toman,2015,3,6594.0,3101.0,9488.0
Toman,2015,4,7469.0,3265.0,10412.0
Toman,2015,5,5916.0,2870.0,7626.0
Toman,2015,6,7443.0,3458.0,11077.0
Toman,2015,7,7310.0,3385.0,11644.0
Toman,2015,8,5697.0,3468.0,9520.0
Toman,2015,9,6080.0,3200.0,8519.0
Toman,2015,10,7284.0,3327.0,10055.0
Toman,2015,11,6818.0,3050.0,8676.0
Toman,2015,12,5714.0,2834.0,8434.0
Toman,2016,1,6443.0,2910.0,8042.0
Toman,2016,2,6099.0,2720.0,7657.0
Toman,2016,3,6443.0,2809.0,9049.0
Toman,2016,4,6450.0,2836.0,9196.0
Toman,2016,5,5139.0,2245.0,7505.0
Toman,2016,6,5558.0,2704.0,9911.0
Toman,2016,7,6131.0,2947.0,11759.0
Toman,2016,8,5656.0,3321.0,11381.0
Toman,2016,9,5384.0,2778.0,9831.0
Toman,2016,10,5938.0,3010.0,10727.0
Toman,2016,11,5942.0,2776.0,10731.0
Toman,2016,12,5204.0,2252.0,7314.0
Toman,2017,1,5869.0,2553.0,9136.0
Toman,2017,2,4871.0,2619.0,8365.0
Toman,2017,3,5638.0,2759.0,9275.0
Toman,2017,4,5624.0,2719.0,9550.0
Toman,2017,5,4001.0,2109.0,7478.0
Toman,2017,6,4933.0,3150.0,10958.0
Toman,2017,7,5440.0,3297.0,11916.0
Toman,2017,8,5491.0,3309.0,12040.0
Toman,2017,9,5666.0,2694.0,9735.0
Toman,2017,10,6273.0,2596.0,13307.0
Toman,2017,11,6077.0,2736.0,10028.0
Toman,2017,12,5137.0,2227.0,7740.0
Toman,2018,1,5356.0,2536.0,8175.0
Toman,2018,2,4619.0,1981.0,7024.0
Toman,2018,3,5631.0,2575.0,9941.0
Toman,2018,4,5200.0,2257.0,8829.0
Toman,2018,5,4487.0,1800.0,7320.0
Toman,2018,6,4833.0,2081.0,8585.0
Toman,2018,7,5062.0,2333.0,10165.0
Toman,2018,8,4775.0,2339.0,9145.0
Toman,2018,9,4906.0,1914.0,7721.0
Toman,2018,10,5514.0,2058.0,9141.0
Toman,2018,11,4832.0,1825.0,7412.0
Toman,2018,12,4235.0,1800.0,7470.0
Toman,2019,1,4427.0,1627.0,6426.0
Toman,2019,2,4176.0,1510.0,6954.0
Toman,2019,3,4282.0,1720.0,7849.0
Toman,2019,4,4473.0,1894.0,8025.0
Toman,2019,5,3687.0,1595.0,6567.0
Toman,2019,6,3752.0,1665.0,7071.0
Toman,2019,7,4700.0,2143.0,10676.0
Toman,2019,8,3840.0,1964.0,9234.0
Toman,2019,9,4213.0,1474.0,7270.0
Toman,2019,10,4874.0,1919.0,9047.0
Toman,2019,11,3991.0,1407.0,5027.0
Toman,2019,12,3612.0,1468.0,4428.0
Toman,2020,1,4410.0,1537.0,4196.0
Toman,2020,2,3785.0,1311.0,4295.0
Toman,2020,3,3086.0,845.0,3589.0
Toman,2020,4,0.0,0.0,0.0
Toman,2020,5,0.0,0.0,0.0
Toman,2020,6,1239.0,275.0,1121.0
Toman,2020,7,2000.0,582.0,2017.0
Toman,2020,8,1602.0,724.0,1956.0
Toman,2020,9,1921.0,652.0,1780.0
Toman,2020,10,2100.0,725.0,2010.0
Toman,2020,11,1959.0,571.0,1526.0
Toman,2020,12,1679.0,603.0,1267.0
Toman,2021,1,1746.0,670.0,1371.0
Toman,2021,2,1562.0,566.0,1155.0
Toman,2021,3,2159.0,754.0,1856.0
Toman,2021,4,1766.0,775.0,1554.0
Toman,2021,5,1677.0,710.0,1522.0
Toman,2021,6,1895.0,732.0,1842.0
Toman,2021,7,2070.0,768.0,1925.0
Toman,2021,8,1829.0,802.0,1662.0
Toman,2021,9,2640.0,731.0,1818.0
Toman,2021,10,2503.0,676.0,1645.0
Toman,2021,11,2187.0,655.0,1538.0
Toman,2021,12,1636.0,704.0,1675.0
Toman,2022,1,1737.0,581.0,1371.0
Toman,2022,2,1666.0,499.0,1163.0
Toman,2022,3,2229.0,703.0,1669.0
Toman,2022,4,2209.0,795.0,2198.0
Toman,2022,5,1824.0,768.0,2533.0
Toman,2022,6,1808.0,689.0,2390.0
Toman,2022,7,1789.0,609.0,2546.0
Toman,2022,8,2389.0,832.0,2364.0
Toman,2022,9,2178.0,706.0,1667.0
Toman,2022,10,2388.0,820.0,3009.0
Toman,2022,11,2063.0,719.0,2793.0
Toman,2022,12,1455.0,750.0,1942.0
Toman,2023,1,1955.0,723.0,2431.0
Toman,2023,2,1687.0,681.0,3178.0
Toman,2023,3,2037.0,713.0,2881.0
Toman,2023,4,1922.0,683.0,2383.0
Uptown,2011,1,7374.0,2939.0,11551.0
Uptown,2011,2,6813.0,2461.0,10385.0
Uptown,2011,3,8818.0,2997.0,13033.0
Uptown,2011,4,9142.0,2960.0,13215.0
Uptown,2011,5,8497.0,2983.0,13090.0
Uptown,2011,6,10014.0,3362.0,15021.0
Uptown,2011,7,10888.0,3237.0,14863.0
Uptown,2011,8,10424.0,3114.0,13960.0
Uptown,2011,9,9764.0,2770.0,14181.0
Uptown,2011,10,10001.0,2853.0,14160.0
Uptown,2011,11,8865.0,2720.0,13495.0
Uptown,2011,12,8741.0,2397.0,11687.0
Uptown,2012,1,8596.0,2124.0,10794.0
Uptown,2012,2,8532.0,2184.0,11412.0
Uptown,2012,3,8846.0,2681.0,13002.0
Uptown,2012,4,7790.0,2577.0,11629.0
Uptown,2012,5,8482.0,2616.0,11975.0
Uptown,2012,6,9657.0,2460.0,12179.0
Uptown,2012,7,9763.0,2691.0,12968.0
Uptown,2012,8,9262.0,2955.0,13239.0
Uptown,2012,9,9135.0,2556.0,12977.0
Uptown,2012,10,8983.0,2662.0,14902.0
Uptown,2012,11,8036.0,2563.0,12935.0
Uptown,2012,12,7096.0,2571.0,11736.0
Uptown,2013,1,7955.0,2825.0,13110.0
Uptown,2013,2,6879.0,2419.0,11516.0
Uptown,2013,3,7891.0,2558.0,12253.0
Uptown,2013,4,8236.0,2656.0,12698.0
Uptown,2013,5,7910.0,2480.0,12378.0
Uptown,2013,6,8377.0,2531.0,12125.0
Uptown,2013,7,9583.0,2861.0,12818.0
Uptown,2013,8,8540.0,2805.0,12624.0
Uptown,2013,9,7410.0,2368.0,12274.0
Uptown,2013,10,8108.0,2911.0,13983.0
Uptown,2013,11,7340.0,2598.0,12346.0
Uptown,2013,12,6051.0,2206.0,10402.0
Uptown,2014,1,6830.0,2058.0,10132.0
Uptown,2014,2,6163.0,1929.0,9710.0
Uptown,2014,3,7535.0,2482.0,12932.0
Uptown,2014,4,7159.0,2591.0,13076.0
Uptown,2014,5,7430.0,2476.0,12940.0
Uptown,2014,6,8096.0,2724.0,12979.0
Uptown,2014,7,8710.0,2878.0,13632.0
Uptown,2014,8,7534.0,2904.0,11556.0
Uptown,2014,9,7609.0,2963.0,13653.0
Uptown,2014,10,7797.0,3075.0,13752.0
Uptown,2014,11,6867.0,2682.0,11255.0
Uptown,2014,12,6844.0,2545.0,10848.0
Uptown,2015,1,7476.0,2499.0,11162.0
Uptown,2015,2,6384.0,1991.0,9560.0
Uptown,2015,3,6922.0,2510.0,11699.0
Uptown,2015,4,7094.0,2473.0,12071.0
Uptown,2015,5,6622.0,2379.0,11151.0
Uptown,2015,6,7555.0,2449.0,12690.0
Uptown,2015,7,7987.0,2789.0,12113.0
Uptown,2015,8,7791.0,2978.0,11898.0
Uptown,2015,9,7681.0,2585.0,12749.0
Uptown,2015,10,7951.0,2657.0,13188.0
Uptown,2015,11,7170.0,2294.0,11037.0
Uptown,2015,12,7061.0,2160.0,10614.0
Uptown,2016,1,7473.0,2160.0,10794.0
Uptown,2016,2,7067.0,2156.0,10730.0
Uptown,2016,3,7608.0,2395.0,11686.0
Uptown,2016,4,7564.0,2474.0,11822.0
Uptown,2016,5,7255.0,2174.0,10520.0
Uptown,2016,6,7460.0,2456.0,11260.0
Uptown,2016,7,7383.0,2256.0,10916.0
Uptown,2016,8,7645.0,2543.0,11335.0
Uptown,2016,9,6759.0,2364.0,15468.0
Uptown,2016,10,7652.0,2518.0,11916.0
Uptown,2016,11,6745.0,2417.0,11049.0
Uptown,2016,12,6659.0,2094.0,10702.0
Uptown,2017,1,6838.0,2170.0,10555.0
Uptown,2017,2,6344.0,1943.0,9381.0
Uptown,2017,3,7281.0,2419.0,10849.0
Uptown,2017,4,6580.0,2087.0,10149.0
Uptown,2017,5,6452.0,2228.0,11802.0
Uptown,2017,6,7456.0,2072.0,12028.0
Uptown,2017,7,7847.0,2059.0,10783.0
Uptown,2017,8,8013.0,2063.0,11641.0
Uptown,2017,9,6839.0,2044.0,11437.0
Uptown,2017,10,6844.0,1729.0,11846.0
Uptown,2017,11,6731.0,1770.0,9948.0
Uptown,2017,12,5900.0,1569.0,9313.0
Uptown,2018,1,6501.0,1604.0,10083.0
Uptown,2018,2,6153.0,1519.0,9293.0
Uptown,2018,3,7267.0,1878.0,11734.0
Uptown,2018,4,7031.0,1661.0,10595.0
Uptown,2018,5,6581.0,1812.0,11160.0
Uptown,2018,6,7232.0,1954.0,10074.0
Uptown,2018,7,6649.0,1500.0,9081.0
Uptown,2018,8,7911.0,2382.0,11225.0
Uptown,2018,9,7099.0,2065.0,10954.0
Uptown,2018,10,7312.0,2184.0,12071.0
Uptown,2018,11,6282.0,1944.0,9954.0
Uptown,2018,12,3552.0,1014.0,3614.0
Uptown,2019,1,4063.0,864.0,2827.0
Uptown,2019,2,5991.0,1788.0,8495.0
Uptown,2019,3,7361.0,2311.0,11025.0
Uptown,2019,4,7704.0,2382.0,11894.0
Uptown,2019,5,7969.0,2291.0,12081.0
Uptown,2019,6,8542.0,2455.0,11212.0
Uptown,2019,7,9561.0,2609.0,12847.0
Uptown,2019,8,9434.0,2428.0,12931.0
Uptown,2019,9,7843.0,1998.0,11159.0
Uptown,2019,10,8226.0,2242.0,12083.0
Uptown,2019,11,7514.0,1809.0,10504.0
Uptown,2019,12,6661.0,1641.0,9632.0
Uptown,2020,1,7877.0,1740.0,10289.0
Uptown,2020,2,7308.0,1579.0,10115.0
Uptown,2020,3,5655.0,935.0,6286.0
Uptown,2020,4,0.0,0.0,0.0
Uptown,2020,5,0.0,0.0,0.0
Uptown,2020,6,4160.0,377.0,3292.0
Uptown,2020,7,6301.0,642.0,4855.0
Uptown,2020,8,5730.0,637.0,4682.0
Uptown,2020,9,5915.0,659.0,4650.0
Uptown,2020,10,6060.0,634.0,5061.0
Uptown,2020,11,5055.0,520.0,3941.0
Uptown,2020,12,5446.0,531.0,4365.0
Uptown,2021,1,6972.0,581.0,4948.0
Uptown,2021,2,5496.0,479.0,3901.0
Uptown,2021,3,5671.0,604.0,4675.0
Uptown,2021,4,5047.0,578.0,5357.0
Uptown,2021,5,5163.0,668.0,4901.0
Uptown,2021,6,5812.0,866.0,5713.0
Uptown,2021,7,6126.0,912.0,5877.0
Uptown,2021,8,5643.0,1054.0,6088.0
Uptown,2021,9,5797.0,1164.0,6197.0
Uptown,2021,10,5623.0,1230.0,6305.0
Uptown,2021,11,5343.0,1286.0,5801.0
Uptown,2021,12,4768.0,1214.0,5496.0
Uptown,2022,1,5798.0,1143.0,4948.0
Uptown,2022,2,4934.0,1108.0,5325.0
Uptown,2022,3,6186.0,1645.0,6378.0
Uptown,2022,4,4648.0,1111.0,4801.0
Uptown,2022,5,0.0,1.0,0.0
Uptown,2022,6,1351.0,271.0,1999.0
Uptown,2022,7,5432.0,1061.0,5785.0
Uptown,2022,8,5789.0,1116.0,6428.0
Uptown,2022,9,5401.0,1233.0,6106.0
Uptown,2022,10,5119.0,1203.0,6519.0
Uptown,2022,11,5124.0,1087.0,7091.0
Uptown,2022,12,4925.0,1061.0,5913.0
Uptown,2023,1,5335.0,1166.0,6937.0
Uptown,2023,2,5244.0,1150.0,6885.0
Uptown,2023,3,6125.0,1359.0,7865.0
Uptown,2023,4,5591.0,1521.0,8517.0
Vodak-East Side,2011,1,5965.0,3504.0,8590.0
Vodak-East Side,2011,2,5399.0,2578.0,7257.0
Vodak-East Side,2011,3,6620.0,3321.0,9233.0
Vodak-East Side,2011,4,6206.0,3173.0,8661.0
Vodak-East Side,2011,5,5419.0,3188.0,8249.0
Vodak-East Side,2011,6,6820.0,3404.0,9991.0
Vodak-East Side,2011,7,4920.0,2184.0,6206.0
Vodak-East Side,2011,8,6388.0,3201.0,9144.0
Vodak-East Side,2011,9,6590.0,3313.0,9682.0
Vodak-East Side,2011,10,6711.0,3563.0,10662.0
Vodak-East Side,2011,11,5998.0,3617.0,10550.0
Vodak-East Side,2011,12,4980.0,3183.0,8851.0
Vodak-East Side,2012,1,5203.0,2832.0,8246.0
Vodak-East Side,2012,2,5176.0,2565.0,8194.0
Vodak-East Side,2012,3,5448.0,2550.0,8062.0
Vodak-East Side,2012,4,4618.0,2827.0,7932.0
Vodak-East Side,2012,5,4608.0,2752.0,7811.0
Vodak-East Side,2012,6,4896.0,2816.0,7875.0
Vodak-East Side,2012,7,5646.0,3005.0,8994.0
Vodak-East Side,2012,8,6142.0,3398.0,8662.0
Vodak-East Side,2012,9,6058.0,3389.0,8859.0
Vodak-East Side,2012,10,6693.0,3600.0,10599.0
Vodak-East Side,2012,11,5856.0,3291.0,8969.0
Vodak-East Side,2012,12,5019.0,2808.0,7236.0
Vodak-East Side,2013,1,5742.0,2687.0,7697.0
Vodak-East Side,2013,2,5633.0,2463.0,7351.0
Vodak-East Side,2013,3,5933.0,2368.0,7646.0
Vodak-East Side,2013,4,5566.0,2411.0,7264.0
Vodak-East Side,2013,5,4465.0,2253.0,6544.0
Vodak-East Side,2013,6,4789.0,2288.0,7221.0
Vodak-East Side,2013,7,5854.0,2970.0,8402.0
Vodak-East Side,2013,8,5160.0,3357.0,8415.0
Vodak-East Side,2013,9,5041.0,3012.0,8279.0
Vodak-East Side,2013,10,5473.0,3363.0,9305.0
Vodak-East Side,2013,11,4975.0,3212.0,8122.0
Vodak-East Side,2013,12,3751.0,2648.0,6798.0
Vodak-East Side,2014,1,4003.0,2260.0,6052.0
Vodak-East Side,2014,2,3916.0,2282.0,6280.0
Vodak-East Side,2014,3,4996.0,2696.0,7685.0
Vodak-East Side,2014,4,4616.0,2625.0,7371.0
Vodak-East Side,2014,5,4082.0,2492.0,6763.0
Vodak-East Side,2014,6,4270.0,2943.0,7165.0
Vodak-East Side,2014,7,4670.0,3471.0,8114.0
Vodak-East Side,2014,8,4300.0,3170.0,7326.0
Vodak-East Side,2014,9,4691.0,3071.0,8412.0
Vodak-East Side,2014,10,4848.0,3162.0,8981.0
Vodak-East Side,2014,11,4220.0,3018.0,7774.0
Vodak-East Side,2014,12,4107.0,2763.0,6894.0
Vodak-East Side,2015,1,3847.0,2546.0,6775.0
Vodak-East Side,2015,2,3246.0,2003.0,5797.0
Vodak-East Side,2015,3,4188.0,2467.0,7574.0
Vodak-East Side,2015,4,4267.0,2560.0,7643.0
Vodak-East Side,2015,5,3605.0,2047.0,6160.0
Vodak-East Side,2015,6,4828.0,2387.0,7316.0
Vodak-East Side,2015,7,4901.0,2082.0,7170.0
Vodak-East Side,2015,8,5166.0,2165.0,6536.0
Vodak-East Side,2015,9,4832.0,2136.0,7416.0
Vodak-East Side,2015,10,4815.0,2461.0,9297.0
Vodak-East Side,2015,11,4258.0,2183.0,7103.0
Vodak-East Side,2015,12,3696.0,1875.0,6517.0
Vodak-East Side,2016,1,4054.0,1801.0,5816.0
Vodak-East Side,2016,2,4007.0,1851.0,6545.0
Vodak-East Side,2016,3,4532.0,2038.0,7578.0
Vodak-East Side,2016,4,4367.0,1832.0,6469.0
Vodak-East Side,2016,5,3222.0,1652.0,5746.0
Vodak-East Side,2016,6,4079.0,1849.0,6894.0
Vodak-East Side,2016,7,4494.0,1556.0,7073.0
Vodak-East Side,2016,8,4680.0,2003.0,6973.0
Vodak-East Side,2016,9,4041.0,2132.0,7545.0
Vodak-East Side,2016,10,4632.0,2125.0,8597.0
Vodak-East Side,2016,11,4076.0,1857.0,7886.0
Vodak-East Side,2016,12,3167.0,1586.0,5694.0
Vodak-East Side,2017,1,3485.0,1657.0,5203.0
Vodak-East Side,2017,2,3140.0,1796.0,5827.0
Vodak-East Side,2017,3,3765.0,2091.0,6907.0
Vodak-East Side,2017,4,3465.0,1744.0,5900.0
Vodak-East Side,2017,5,3074.0,1603.0,5763.0
Vodak-East Side,2017,6,3417.0,1452.0,5862.0
Vodak-East Side,2017,7,3845.0,1660.0,6098.0
Vodak-East Side,2017,8,4066.0,1796.0,7331.0
Vodak-East Side,2017,9,3714.0,1760.0,6571.0
Vodak-East Side,2017,10,3858.0,1906.0,6876.0
Vodak-East Side,2017,11,3222.0,1879.0,6312.0
Vodak-East Side,2017,12,2650.0,1304.0,4201.0
Vodak-East Side,2018,1,3046.0,1337.0,4818.0
Vodak-East Side,2018,2,2815.0,1064.0,4388.0
Vodak-East Side,2018,3,2941.0,1312.0,5698.0
Vodak-East Side,2018,4,2914.0,1321.0,5494.0
Vodak-East Side,2018,5,2614.0,1173.0,4669.0
Vodak-East Side,2018,6,2852.0,1050.0,4906.0
Vodak-East Side,2018,7,3287.0,1045.0,5332.0
Vodak-East Side,2018,8,3426.0,1360.0,5931.0
Vodak-East Side,2018,9,2672.0,1404.0,5471.0
Vodak-East Side,2018,10,3421.0,1684.0,7868.0
Vodak-East Side,2018,11,3118.0,1606.0,6203.0
Vodak-East Side,2018,12,2258.0,1188.0,4573.0
Vodak-East Side,2019,1,2715.0,1082.0,4782.0
Vodak-East Side,2019,2,2577.0,1124.0,5306.0
Vodak-East Side,2019,3,2948.0,1181.0,5703.0
Vodak-East Side,2019,4,2581.0,1098.0,4964.0
Vodak-East Side,2019,5,2480.0,1017.0,4831.0
Vodak-East Side,2019,6,2536.0,923.0,4973.0
Vodak-East Side,2019,7,2907.0,939.0,6037.0
Vodak-East Side,2019,8,2621.0,1010.0,4992.0
Vodak-East Side,2019,9,2293.0,1000.0,4643.0
Vodak-East Side,2019,10,2911.0,1323.0,6519.0
Vodak-East Side,2019,11,2254.0,1162.0,4837.0
Vodak-East Side,2019,12,1208.0,478.0,2900.0
Vodak-East Side,2020,1,986.0,367.0,1319.0
Vodak-East Side,2020,2,2091.0,911.0,4556.0
Vodak-East Side,2020,3,1792.0,615.0,3103.0
Vodak-East Side,2020,4,0.0,0.0,0.0
Vodak-East Side,2020,5,0.0,0.0,0.0
Vodak-East Side,2020,6,713.0,210.0,2814.0
Vodak-East Side,2020,7,1343.0,349.0,2295.0
Vodak-East Side,2020,8,1454.0,372.0,2861.0
Vodak-East Side,2020,9,1246.0,342.0,1889.0
Vodak-East Side,2020,10,1356.0,349.0,1849.0
Vodak-East Side,2020,11,1578.0,367.0,1912.0
Vodak-East Side,2020,12,1126.0,451.0,2053.0
Vodak-East Side,2021,1,1091.0,423.0,2007.0
Vodak-East Side,2021,2,1109.0,370.0,2769.0
Vodak-East Side,2021,3,1550.0,559.0,2370.0
Vodak-East Side,2021,4,1497.0,515.0,2357.0
Vodak-East Side,2021,5,1259.0,506.0,2184.0
Vodak-East Side,2021,6,1681.0,530.0,2188.0
Vodak-East Side,2021,7,2009.0,564.0,3058.0
Vodak-East Side,2021,8,1603.0,674.0,3058.0
Vodak-East Side,2021,9,1818.0,590.0,3141.0
Vodak-East Side,2021,10,1882.0,692.0,3674.0
Vodak-East Side,2021,11,1573.0,581.0,3405.0
Vodak-East Side,2021,12,1554.0,659.0,3357.0
Vodak-East Side,2022,1,1472.0,565.0,2007.0
Vodak-East Side,2022,2,1214.0,510.0,2718.0
Vodak-East Side,2022,3,1611.0,830.0,3749.0
Vodak-East Side,2022,4,1465.0,913.0,4378.0
Vodak-East Side,2022,5,1271.0,709.0,3420.0
Vodak-East Side,2022,6,1423.0,635.0,3343.0
Vodak-East Side,2022,7,1903.0,745.0,4703.0
Vodak-East Side,2022,8,2191.0,928.0,4355.0
Vodak-East Side,2022,9,2381.0,806.0,3761.0
Vodak-East Side,2022,10,1879.0,852.0,4074.0
Vodak-East Side,2022,11,1614.0,627.0,3700.0
Vodak-East Side,2022,12,1469.0,620.0,2844.0
Vodak-East Side,2023,1,1488.0,762.0,2632.0
Vodak-East Side,2023,2,1852.0,743.0,3316.0
Vodak-East Side,2023,3,1985.0,780.0,3622.0
Vodak-East Side,2023,4,1879.0,859.0,3454.0
Walker,2011,1,3168.0,1048.0,5484.0
Walker,2011,2,2901.0,713.0,4141.0
Walker,2011,3,3869.0,987.0,5270.0
Walker,2011,4,3921.0,1144.0,10526.0
Walker,2011,5,3813.0,1179.0,5722.0
Walker,2011,6,4667.0,1235.0,5023.0
Walker,2011,7,4519.0,1220.0,6140.0
Walker,2011,8,4636.0,1280.0,6084.0
Walker,2011,9,4195.0,1107.0,5578.0
Walker,2011,10,4237.0,1043.0,5929.0
Walker,2011,11,3646.0,963.0,5460.0
Walker,2011,12,4062.0,921.0,7509.0
Walker,2012,1,3688.0,833.0,4677.0
Walker,2012,2,3704.0,894.0,4905.0
Walker,2012,3,3780.0,859.0,5256.0
Walker,2012,4,3371.0,897.0,4952.0
Walker,2012,5,3571.0,793.0,5120.0
Walker,2012,6,3869.0,777.0,5021.0
Walker,2012,7,3747.0,946.0,5457.0
Walker,2012,8,4147.0,1032.0,5605.0
Walker,2012,9,3832.0,950.0,5389.0
Walker,2012,10,3984.0,1104.0,6032.0
Walker,2012,11,3742.0,927.0,7646.0
Walker,2012,12,3289.0,729.0,4193.0
Walker,2013,1,3820.0,865.0,6537.0
Walker,2013,2,2865.0,745.0,4497.0
Walker,2013,3,3466.0,651.0,4750.0
Walker,2013,4,3189.0,876.0,5140.0
Walker,2013,5,3057.0,914.0,4942.0
Walker,2013,6,3840.0,1021.0,4887.0
Walker,2013,7,3578.0,970.0,5389.0
Walker,2013,8,2990.0,1026.0,5378.0
Walker,2013,9,3237.0,970.0,5088.0
Walker,2013,10,3285.0,1264.0,5556.0
Walker,2013,11,3057.0,1184.0,4644.0
Walker,2013,12,2514.0,1014.0,4451.0
Walker,2014,1,2326.0,945.0,4011.0
Walker,2014,2,2343.0,811.0,4103.0
Walker,2014,3,2417.0,1088.0,4949.0
Walker,2014,4,2597.0,1195.0,4949.0
Walker,2014,5,2264.0,1214.0,4380.0
Walker,2014,6,2761.0,1354.0,5202.0
Walker,2014,7,3448.0,1506.0,5584.0
Walker,2014,8,2897.0,1610.0,4940.0
Walker,2014,9,2532.0,1560.0,5100.0
Walker,2014,10,2639.0,1701.0,7178.0
Walker,2014,11,2072.0,1307.0,5909.0
Walker,2014,12,2280.0,1355.0,4699.0
Walker,2015,1,2075.0,1058.0,4171.0
Walker,2015,2,1649.0,923.0,4343.0
Walker,2015,3,2381.0,1113.0,5153.0
Walker,2015,4,2383.0,1221.0,5135.0
Walker,2015,5,2100.0,1147.0,4307.0
Walker,2015,6,2364.0,1295.0,5401.0
Walker,2015,7,2595.0,1232.0,4637.0
Walker,2015,8,2740.0,1151.0,4169.0
Walker,2015,9,2408.0,1255.0,4466.0
Walker,2015,10,2466.0,1329.0,6185.0
Walker,2015,11,1899.0,1049.0,5740.0
Walker,2015,12,1892.0,1025.0,5047.0
Walker,2016,1,1867.0,972.0,5086.0
Walker,2016,2,1958.0,975.0,4462.0
Walker,2016,3,1906.0,948.0,5888.0
Walker,2016,4,2034.0,1044.0,5600.0
Walker,2016,5,1559.0,949.0,4999.0
Walker,2016,6,2243.0,863.0,4657.0
Walker,2016,7,2245.0,869.0,5025.0
Walker,2016,8,2046.0,1016.0,4195.0
Walker,2016,9,1872.0,815.0,4525.0
Walker,2016,10,2187.0,991.0,4604.0
Walker,2016,11,1944.0,994.0,4611.0
Walker,2016,12,1638.0,790.0,3811.0
Walker,2017,1,1934.0,932.0,4284.0
Walker,2017,2,1503.0,866.0,3535.0
Walker,2017,3,1900.0,955.0,4131.0
Walker,2017,4,1757.0,787.0,3461.0
Walker,2017,5,1586.0,1001.0,4239.0
Walker,2017,6,1769.0,762.0,4235.0
Walker,2017,7,2204.0,786.0,3900.0
Walker,2017,8,2057.0,902.0,3968.0
Walker,2017,9,1749.0,842.0,4056.0
Walker,2017,10,1800.0,993.0,4379.0
Walker,2017,11,1675.0,797.0,3659.0
Walker,2017,12,1575.0,734.0,3282.0
Walker,2018,1,1721.0,821.0,3516.0
Walker,2018,2,1567.0,662.0,3108.0
Walker,2018,3,2038.0,805.0,3707.0
Walker,2018,4,1870.0,703.0,3500.0
Walker,2018,5,1648.0,803.0,3676.0
Walker,2018,6,1775.0,733.0,3690.0
Walker,2018,7,1700.0,634.0,3704.0
Walker,2018,8,1508.0,649.0,3641.0
